CRIM;ZN;INDUS;CHAS;NOX;RM;AGE;DIS;RAD;TAX;PTRATIO;B;LSTAT;MEDV
1.436807558089367e-05;1.0;0.04758471521268927;0.0;0.0003574128806103508;0.5055132784593881;0.3872296601441813;0.6542934827087634;0.006015037593984963;0.3413433700057904;0.0317017499365965;0.9899137626708356;0.06793145654834762;0.5789473684210527
0.0001549685246835913;0.25;0.18493150684931509;0.0;0.0009347721492886114;0.4013045503960242;0.27085478887744596;0.6079167765461175;0.010526315789473686;0.3818760856977418;0.043367993913264014;0.9843159009531495;0.1569767441860465;0.3890160183066361
0.00010362673505549568;0.25;0.18493150684931509;0.0;0.0009347721492886114;0.36744836154682403;0.4562306900102987;0.5276396075257572;0.010526315789473686;0.3818760856977418;0.043367993913264014;0.9999999999999999;0.22919216646266832;0.30434782608695654
0.0001498213020767488;0.25;0.18493150684931509;0.0;0.0009347721492886114;0.33856188849200175;0.6519052523171988;0.5543198537769736;0.010526315789473686;0.3818760856977418;0.043367993913264014;0.995486408795199;0.34944920440636473;0.2837528604118993
0.0001722864705303947;0.25;0.18493150684931509;0.0;0.0009347721492886114;0.3735052026712221;0.9320288362512874;0.5173185170366195;0.010526315789473686;0.3818760856977418;0.043367993913264014;0.9525442533662817;0.388922888616891;0.2219679633867277
0.00011064020211628108;0.25;0.18493150684931509;0.0;0.0009347721492886114;0.44960397577263556;0.6683831101956745;0.5543289472487701;0.010526315789473686;0.3818760856977418;0.043367993913264014;0.9999999999999999;0.15299877600979195;0.3638443935926773
0.00012692469001278277;0.25;0.18493150684931509;0.0;0.0009347721492886114;0.4971268830563753;0.41709577754891863;0.6230210332002656;0.010526315789473686;0.3818760856977418;0.043367993913264014;0.9966715416813757;0.23776009791921665;0.4279176201372997
1.9575499621734323e-05;0.17500000000000002;0.049747656813266046;0.0;0.0004275207918069974;0.5502407206087903;0.5829042224510813;0.735961952914003;0.0030075187969924814;0.2834394904458599;0.04057823991884353;0.9907710928438146;0.19339045287637702;0.6109839816933639
3.596032324156627e-05;0.8;0.12148521989906275;0.0;0.00017870644030517583;0.4238235750892996;0.1534500514933059;0.49849503041766313;0.004511278195488722;0.4585987261146497;0.034237889931524226;0.9999999999999999;0.08996328029375765;0.3935926773455377
4.3937013246322194e-05;0.8;0.12148521989906275;0.0;0.00017870644030517583;0.34570585494642014;0.29042224510813597;0.49849503041766313;0.004511278195488722;0.4585987261146497;0.034237889931524226;0.9999999999999999;0.2604039167686658;0.2997711670480549
5.8084350235889276e-05;0.125;0.21881759192501807;0.0;0.00032991958210186207;0.35983848423668274;0.19052523171987643;0.48817393992852537;0.004511278195488722;0.47017950202663583;0.041339081917321836;0.9982601240607191;0.1949204406364749;0.3592677345537757
0.00013599503940183854;0.125;0.21881759192501807;0.0;0.00032991958210186207;0.3157322565615778;0.349124613800206;0.48817393992852537;0.004511278195488722;0.47017950202663583;0.041339081917321836;0.9999999999999999;0.3476132190942472;0.25400457665903886
0.00012859026302006513;0.125;0.21881759192501807;0.0;0.00032991958210186207;0.36092560956670294;0.309989701338826;0.48817393992852537;0.004511278195488722;0.47017950202663583;0.041339081917321836;0.9999999999999999;0.21603427172582612;0.3340961098398169
8.855630941129018e-05;0.0;0.38968997837058406;0.0;0.0003849061791188395;0.44354713464823725;0.03810504634397528;0.3780792768871227;0.004511278195488722;0.41227562246670535;0.042099923915800155;0.9667910635937265;0.15269277845777235;0.4096109839816934
0.00015929299435912564;0.0;0.38968997837058406;0.0;0.0003849061791188395;0.3727286845783506;0.15036045314109167;0.3780792768871227;0.004511278195488722;0.41227562246670535;0.042099923915800155;0.9496696757274699;0.24938800489596086;0.3524027459954233
9.194765685985307e-05;0.0;0.38968997837058406;0.0;0.0003849061791188395;0.3888802609100791;0.05046343975283214;0.3780792768871227;0.004511278195488722;0.41227562246670535;0.042099923915800155;0.9848958595995765;0.11597307221542226;0.37757437070938216
0.00019604596981500098;0.0;0.38968997837058406;0.0;0.0003849061791188395;0.4168349122534555;0.03398558187435634;0.3780792768871227;0.004511278195488722;0.41227562246670535;0.042099923915800155;0.9502496343738969;0.1777845777233782;0.3913043478260869
7.922508714157571e-05;0.0;0.4625090122566691;0.0;0.0007148257612207025;0.42118341357353617;0.031925849639546866;0.2838890960179687;0.006015037593984963;0.5469021424435438;0.0408318539183363;0.9950073125220636;0.15452876376988983;0.4073226544622426
9.543934003174621e-05;0.0;0.4625090122566691;0.0;0.0007148257612207025;0.42320236061500227;0.43357363542739447;0.30672280369922433;0.006015037593984963;0.5469021424435438;0.0408318539183363;0.9655302839275809;0.22062423500611994;0.34553775743707094
0.00010187085989721608;0.0;0.4625090122566691;0.0;0.0007148257612207025;0.42211523528498207;0.737384140061792;0.2657658067273504;0.006015037593984963;0.5469021424435438;0.0408318539183363;0.9413989611175552;0.31334149326805383;0.3135011441647597
8.736231430366004e-05;0.0;0.4625090122566691;0.0;0.0007148257612207025;0.4005280323031526;0.44181256436663235;0.2692486064254472;0.006015037593984963;0.5469021424435438;0.0408318539183363;0.9749357002370266;0.26132190942472455;0.3318077803203662
5.664954939226652e-05;0.0;0.4625090122566691;0.0;0.0007148257612207025;0.4148159652119894;0.5231719876416066;0.3532359119388191;0.006015037593984963;0.5469021424435438;0.0408318539183363;0.9735236270109435;0.32466340269277844;0.34096109839816935
8.415157115709162e-05;0.0;0.4625090122566691;0.0;0.0007148257612207025;0.35921726976238544;0.34706488156539655;0.30672280369922433;0.006015037593984963;0.5469021424435438;0.0408318539183363;0.9978818901608755;0.22552019583843325;0.32036613272311215
4.12680830057372e-05;0.25;0.17519826964671958;0.0;0.0005636126194240153;0.4916912564062741;0.31513903192584963;0.38839127390446393;0.004511278195488722;0.37753329473074704;0.041592695916814616;0.9999999999999999;0.10893512851897184;0.49656750572082375
4.4769799749963375e-05;0.25;0.17519826964671958;0.0;0.0005636126194240153;0.47491846560024853;0.6951596292481977;0.38839127390446393;0.004511278195488722;0.37753329473074704;0.041592695916814616;0.9967976196479903;0.16799265605875152;0.4027459954233409
3.671284116654325e-05;0.25;0.17519826964671958;0.0;0.0005636126194240153;0.4256872185121914;0.3017507723995881;0.38839127390446393;0.004511278195488722;0.37753329473074704;0.041592695916814616;0.9999999999999999;0.15269277845777235;0.42334096109839814
3.562921535457641e-05;0.25;0.17519826964671958;0.0;0.0005636126194240153;0.4047212300046591;0.45108135942327504;0.38839127390446393;0.004511278195488722;0.37753329473074704;0.041592695916814616;0.9842150385798578;0.17686658506731945;0.37986270022883295
5.075984243278008e-05;0.0;0.16186012977649605;0.0;0.0008797855522716339;0.43919863332815656;0.4644696189495366;0.3318935336322054;0.0030075187969924814;0.32831499710480605;0.04032462591935075;0.9999999999999999;0.24143206854345162;0.4027459954233409
5.754253732990586e-05;0.0;0.16186012977649605;0.0;0.0008797855522716339;0.4766268054045659;0.5478887744593203;0.3008211405032327;0.0030075187969924814;0.32831499710480605;0.04032462591935075;0.988400827071461;0.14687882496940025;0.46453089244851264
5.205417326374047e-05;0.0;0.16186012977649605;0.0;0.0008797855522716339;0.3811150799813635;0.4346035015447992;0.29986632596459;0.0030075187969924814;0.32831499710480605;0.04032462591935075;0.9977053810076152;0.34057527539779675;0.3707093821510298
7.175007575347112e-05;0.0;0.16186012977649605;0.0;0.0008797855522716339;0.3975772635502407;0.5550978372811534;0.2380670916349153;0.0030075187969924814;0.32831499710480605;0.04032462591935075;0.9955872711684906;0.2053243574051407;0.3638443935926773
5.6790019404928887e-05;0.0;0.12292718096611394;0.0;0.001429651522441405;0.5351762696070816;0.858908341915551;0.20843146704980492;0.0015037593984962407;0.36160972785176615;0.038549327922901354;0.9999999999999999;0.11536107711138312;0.3958810068649886
5.319800050970547e-05;0.0;0.12292718096611394;0.0;0.001429651522441405;0.5463581301444325;0.619979402677652;0.20777673708044997;0.0015037593984962407;0.36160972785176615;0.038549327922901354;0.9978818901608755;0.12148102815177479;0.5125858123569794
4.6997252807895214e-05;0.0;0.12292718096611394;0.0;0.001429651522441405;0.44354713464823725;0.6508753861997939;0.17847757095181366;0.0015037593984962407;0.36160972785176615;0.038549327922901354;0.9880982399515861;0.21664626682986537;0.37299771167048057
3.945200641345943e-05;0.0;0.12292718096611394;0.0;0.001429651522441405;0.44168349122534545;0.7312049433573636;0.17845938400822048;0.0015037593984962407;0.36160972785176615;0.038549327922901354;0.9915527762368249;0.19798041615667072;0.3592677345537757
4.217110451570956e-05;0.28;0.5421773612112474;0.0;0.0010859852910852985;0.44742972511259516;0.5221421215242018;0.23063772517709535;0.004511278195488722;0.36160972785176615;0.03956378392087244;0.9952342528619699;0.19675642594859238;0.37986270022883295
2.884652045745063e-05;0.28;0.5421773612112474;0.0;0.0010859852910852985;0.4115545892219288;0.26776519052523173;0.23063772517709535;0.004511278195488722;0.36160972785176615;0.03956378392087244;0.998562711180594;0.13708690330477358;0.4279176201372997
4.3084159598014955e-05;0.28;0.5421773612112474;0.0;0.0010859852910852985;0.4174561267277528;0.7662203913491246;0.22600914803262734;0.004511278195488722;0.36160972785176615;0.03956378392087244;0.9999999999999999;0.2711138310893513;0.3272311212814646
0.00012244971675225301;0.0;0.10418168709444847;0.0;0.0008247989552546565;0.4758502873116943;0.5653964984552008;0.2151151688203039;0.0015037593984962407;0.37029530978575564;0.03905655592188689;0.9018609107872309;0.15055079559363527;0.5057208237986269
0.00011542621611913462;0.0;0.10418168709444847;0.0;0.0008247989552546565;0.4041000155303619;0.6869207003089598;0.2151151688203039;0.0015037593984962407;0.37029530978575564;0.03905655592188689;0.9872156941852841;0.29406364749082003;0.34553775743707094
0.00012123565449995685;0.0;0.10418168709444847;0.0;0.0008247989552546565;0.7001087125330019;0.752832131822863;0.2151151688203039;0.0015037593984962407;0.37029530978575564;0.03905655592188689;0.9999999999999999;0.07588739290085679;0.7414187643020596
8.214485669048636e-05;0.0;0.10418168709444847;0.0;0.0008247989552546565;0.6614381115079981;0.35015447991761073;0.2151151688203039;0.0015037593984962407;0.37029530978575564;0.03905655592188689;0.991502345050179;0.056303549571603426;0.8581235697940502
6.883030620456045e-05;0.0;0.10418168709444847;0.0;0.0008247989552546565;0.5986954496039756;0.6138002059732235;0.2151151688203039;0.0015037593984962407;0.37029530978575564;0.03905655592188689;0.9999999999999999;0.13647490820073438;0.6155606407322655
0.00014915908630276905;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.4916912564062741;0.7929969104016479;0.14987860215151538;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.994603863028897;0.23531211750305997;0.4851258581235698
0.00011470379891115673;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.5000776518092871;0.7044284243048403;0.15699879056825106;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9966715416813757;0.1817625458996328;0.46224256292906174
0.00022952800069030976;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.44168349122534545;0.8496395468589084;0.14414062144786255;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.1777195017398759;0.2723378212974296;0.28146453089244855
0.00021232042413916964;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.4000621214474297;0.8702368692070032;0.14414062144786255;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9938726108225328;0.35832313341493266;0.29748283752860416
0.00014006866976904722;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.4047212300046591;0.8970133882595263;0.11743309478125656;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9893842352110546;0.32435740514075884;0.31578947368421056
0.00013306523628059486;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.35564528653517624;0.9660144181256437;0.08887049986814465;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9928135559029705;0.4510403916768665;0.30205949656750575
0.00017177475834141034;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.35331573225656154;0.9165808444902164;0.09833680400840238;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9968984820212821;0.5180538555691554;0.30205949656750575
0.00013161036829230607;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.3985090852616866;0.8475798146240989;0.09027998799661723;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9767764385495991;0.3782129742962056;0.3226544622425629
0.00012844979300740276;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.4523994409069729;0.9701338825952626;0.11851521792505161;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9958142115083968;0.32252141982864135;0.30892448512585813
0.00026451506741557247;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.4143500543562665;0.9093717816683832;0.12871809328083372;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9857027585859096;0.4228886168910649;0.2997711670480549
0.00010829234619035291;0.0;0.3085796683489546;0.0;0.0018557976493229775;0.4090697313247399;0.5303810504634398;0.14987860215151538;0.006015037593984963;0.5266357845975681;0.046411361907177276;0.9914014826768874;0.34485924112607097;0.3524027459954233
0.00010117854340623726;0.0;0.36085075702956027;0.0;0.0022269571791875735;0.4898276129833825;0.8105046343975283;0.1407578499395284;0.0075187969924812035;0.5961204400694847;0.038549327922901354;0.9966967572746986;0.2579559363525092;0.37757437070938216
0.00012370391329388132;0.0;0.36085075702956027;0.0;0.0022269571791875735;0.36527411088678363;0.9268795056642637;0.1112859078467568;0.0075187969924812035;0.5961204400694847;0.038549327922901354;0.9950829593020324;0.4430844553243574;0.28604118993135014
0.00022286570866118032;0.0;0.36085075702956027;0.0;0.0022269571791875735;0.3930734586115856;0.9526261585993822;0.12898180396293502;0.0075187969924812035;0.5961204400694847;0.038549327922901354;0.9999999999999999;0.47001223990208074;0.2837528604118993
0.00014278776787129735;0.0;0.36085075702956027;0.0;0.0022269571791875735;0.4182326448206243;0.8372811534500515;0.10247433367585411;0.0075187969924812035;0.5961204400694847;0.038549327922901354;0.9794240758485048;0.26682986536107706;0.2791762013729977
0.0001719152283540727;0.0;0.36085075702956027;0.0;0.0022269571791875735;0.36760366516539833;0.878475798146241;0.12126144640762397;0.0075187969924812035;0.5961204400694847;0.038549327922901354;0.8689041303141863;0.4293145654834761;0.2745995423340961
0.00013202174475796013;0.0;0.36085075702956027;0.0;0.0022269571791875735;0.4061189625718279;0.7167868177136972;0.14554101610453857;0.0075187969924812035;0.5961204400694847;0.038549327922901354;0.9909223864037521;0.3154834761321909;0.34096109839816935
